student_id,item_id,review_index,days_since_last_review,prior_review_count,prior_success_rate,item_difficulty,student_ability,memory_strength_true,recalled
1,37,6,0.38,6,0.15,0.798,0.56,0.3,0
1,37,7,0.69,7,0.15,0.798,0.56,0.3,1
1,38,0,0.76,0,0.481,1.853,0.56,0.961,1
1,38,1,1.47,1,0.381,1.853,0.56,0.762,0
1,38,2,0.87,2,0.19,1.853,0.56,0.381,1
1,39,0,0.36,0,0.58,1.619,0.56,1.159,1
1,39,1,2.61,1,0.525,1.619,0.56,1.051,0
1,39,2,0.46,2,0.263,1.619,0.56,0.525,0
1,40,0,0.55,0,0.343,1.492,0.56,0.685,1
1,40,1,0.56,1,0.337,1.492,0.56,0.674,1
1,40,2,0.64,2,0.332,1.492,0.56,0.663,1
1,41,0,0.41,0,0.584,1.964,0.56,1.167,1
1,41,1,1.21,1,0.436,1.964,0.56,0.873,1
1,41,2,1.88,2,0.326,1.964,0.56,0.652,0
1,42,0,0.99,0,0.74,0.939,0.56,1.48,0
1,42,1,0.39,1,0.37,0.939,0.56,0.74,1
1,42,2,0.4,2,0.578,0.939,0.56,1.157,1
1,42,3,1.31,3,0.904,0.939,0.56,1.808,1
1,42,4,0.65,4,1.0,0.939,0.56,2.826,1
1,42,5,2.42,5,1.0,0.939,0.56,4.417,1
1,43,0,1.92,0,0.586,1.989,0.56,1.171,0
1,43,1,1.06,1,0.293,1.989,0.56,0.586,0
1,43,2,0.61,2,0.15,1.989,0.56,0.3,0
1,43,3,1.18,3,0.15,1.989,0.56,0.3,0
1,43,4,0.31,4,0.15,1.989,0.56,0.3,0
1,43,5,0.66,5,0.15,1.989,0.56,0.3,0
1,44,0,0.8,0,0.67,1.259,0.56,1.341,1
1,44,1,0.42,1,0.782,1.259,0.56,1.564,1
1,44,2,0.43,2,0.912,1.259,0.56,1.824,1
1,44,3,0.56,3,1.0,1.259,0.56,2.127,1
1,44,4,3.2,4,1.0,1.259,0.56,2.481,1
1,45,0,0.52,0,0.69,0.791,0.56,1.38,1
1,45,1,2.67,1,1.0,0.791,0.56,2.561,0
1,46,0,1.69,0,0.527,1.676,0.56,1.054,0
1,46,1,0.96,1,0.264,1.676,0.56,0.527,0
1,46,2,0.69,2,0.15,1.676,0.56,0.3,0
1,46,3,0.45,3,0.15,1.676,0.56,0.3,0
1,46,4,0.62,4,0.15,1.676,0.56,0.3,0
1,46,5,0.33,5,0.15,1.676,0.56,0.3,0
1,47,0,1.29,0,0.687,1.103,0.56,1.374,1
1,47,1,1.41,1,0.914,1.103,0.56,1.828,1
1,47,2,2.22,2,1.0,1.103,0.56,2.432,0
1,47,3,0.57,3,0.608,1.103,0.56,1.216,1
1,47,4,0.37,4,0.809,1.103,0.56,1.618,1
1,48,0,1.77,0,0.604,1.677,0.56,1.208,0
1,48,1,0.86,1,0.302,1.677,0.56,0.604,1
1,48,2,0.47,2,0.264,1.677,0.56,0.529,1
1,48,3,0.36,3,0.231,1.677,0.56,0.463,0
1,48,4,0.44,4,0.15,1.677,0.56,0.3,0
1,48,5,0.59,5,0.15,1.677,0.56,0.3,0
1,48,6,0.93,6,0.15,1.677,0.56,0.3,0
1,49,0,1.8,0,0.6,0.748,0.56,1.2,0
1,49,1,0.61,1,0.3,0.748,0.56,0.6,1
1,49,2,0.76,2,0.589,0.748,0.56,1.178,0
1,49,3,1.06,3,0.294,0.748,0.56,0.589,0
1,49,4,0.44,4,0.15,0.748,0.56,0.3,1
1,49,5,0.33,5,0.294,0.748,0.56,0.589,1
1,50,0,0.53,0,0.633,1.594,0.56,1.266,1
1,50,1,0.72,1,0.583,1.594,0.56,1.165,1
1,50,2,0.55,2,0.537,1.594,0.56,1.073,1
1,50,3,0.33,3,0.494,1.594,0.56,0.988,0
1,50,4,1.57,4,0.247,1.594,0.56,0.494,0
1,50,5,0.42,5,0.15,1.594,0.56,0.3,1
1,51,0,1.21,0,0.273,1.78,0.56,0.547,1
1,51,1,0.54,1,0.225,1.78,0.56,0.451,0
1,52,0,0.41,0,0.582,0.533,0.56,1.164,0
1,52,1,0.5,1,0.291,0.533,0.56,0.582,0
1,52,2,0.44,2,0.15,0.533,0.56,0.3,0
1,52,3,0.33,3,0.15,0.533,0.56,0.3,0
1,53,0,0.74,0,0.724,0.963,0.56,1.447,1
1,53,1,0.55,1,1.0,0.963,0.56,2.206,0
1,53,2,0.94,2,0.551,0.963,0.56,1.103,0
1,53,3,0.35,3,0.276,0.963,0.56,0.551,1
1,54,0,0.49,0,0.522,1.562,0.56,1.044,0
1,54,1,0.5,1,0.261,1.562,0.56,0.522,1
1,54,2,0.34,2,0.245,1.562,0.56,0.49,0
1,54,3,0.43,3,0.15,1.562,0.56,0.3,0
1,54,4,0.32,4,0.15,1.562,0.56,0.3,1
1,54,5,1.05,5,0.141,1.562,0.56,0.282,0
1,55,0,1.33,0,0.522,1.808,0.56,1.045,0
1,55,1,0.38,1,0.261,1.808,0.56,0.522,0
1,55,2,1.18,2,0.15,1.808,0.56,0.3,0
1,55,3,0.31,3,0.15,1.808,0.56,0.3,0
1,56,0,0.62,0,0.499,1.308,0.56,0.998,1
1,56,1,0.7,1,0.56,1.308,0.56,1.12,1
1,56,2,0.48,2,0.628,1.308,0.56,1.257,1
1,56,3,0.74,3,0.705,1.308,0.56,1.411,1
1,56,4,1.44,4,0.792,1.308,0.56,1.583,1
1,56,5,3.13,5,0.889,1.308,0.56,1.777,0
1,57,0,2.14,0,0.557,0.749,0.56,1.113,0
1,57,1,1.9,1,0.278,0.749,0.56,0.557,0
1,57,2,0.77,2,0.15,0.749,0.56,0.3,0
1,57,3,0.33,3,0.15,0.749,0.56,0.3,1
1,57,4,1.18,4,0.294,0.749,0.56,0.588,0
1,58,0,0.98,0,0.734,1.258,0.56,1.467,1
1,58,1,7.3,1,0.856,1.258,0.56,1.712,0
1,58,2,0.94,2,0.428,1.258,0.56,0.856,1
1,58,3,0.32,3,0.5,1.258,0.56,0.999,0
1,58,4,0.38,4,0.25,1.258,0.56,0.5,1
1,58,5,0.44,5,0.292,1.258,0.56,0.583,0
1,58,6,0.32,6,0.15,1.258,0.56,0.3,1
1,59,0,0.68,0,0.66,0.881,0.56,1.319,1
1,59,1,2.21,1,1.0,0.881,0.56,2.197,0
1,59,2,0.76,2,0.549,0.881,0.56,1.099,0
1,59,3,0.7,3,0.275,0.881,0.56,0.549,0
2,0,0,0.33,0,0.74,1.207,1.311,1.479,1
2,0,1,0.31,1,1.0,1.207,1.311,2.075,1
2,0,2,0.67,2,1.0,1.207,1.311,2.911,1
2,1,0,0.44,0,0.284,1.041,1.311,0.569,0
2,2,0,1.88,0,0.686,1.907,1.311,1.371,1
2,2,1,0.46,1,0.609,1.907,1.311,1.217,1
2,2,2,0.66,2,0.54,1.907,1.311,1.081,1
2,2,3,0.66,3,0.48,1.907,1.311,0.959,0
2,2,4,0.52,4,0.24,1.907,1.311,0.48,1
2,2,5,1.31,5,0.213,1.907,1.311,0.426,0
2,2,6,0.56,6,0.15,1.907,1.311,0.3,0
2,3,0,1.61,0,0.53,1.432,1.311,1.059,0
2,3,1,1.06,1,0.265,1.432,1.311,0.53,0
2,3,2,0.32,2,0.15,1.432,1.311,0.3,1
2,3,3,0.3,3,0.177,1.432,1.311,0.355,0
2,4,0,0.81,0,0.4,0.946,1.311,0.8,1
2,4,1,2.4,1,0.716,0.946,1.311,1.432,0
2,4,2,2.56,2,0.358,0.946,1.311,0.716,0
2,4,3,0.49,3,0.179,0.946,1.311,0.358,0
2,4,4,0.37,4,0.15,0.946,1.311,0.3,0
2,4,5,0.48,5,0.15,0.946,1.311,0.3,0
2,5,0,2.38,0,0.619,1.233,1.311,1.238,0
2,6,0,0.32,0,0.689,1.744,1.311,1.379,0
2,7,0,1.3,0,0.319,1.197,1.311,0.638,0
2,7,1,0.51,1,0.159,1.197,1.311,0.319,0
2,7,2,0.36,2,0.15,1.197,1.311,0.3,0
2,8,0,2.49,0,0.442,0.656,1.311,0.885,0
2,8,1,1.58,1,0.221,0.656,1.311,0.442,0
2,8,2,0.41,2,0.15,0.656,1.311,0.3,0
2,8,3,0.36,3,0.15,0.656,1.311,0.3,0
2,8,4,0.43,4,0.15,0.656,1.311,0.3,0
2,9,0,0.8,0,0.487,1.171,1.311,0.974,1
2,10,0,1.23,0,0.36,0.511,1.311,0.719,0
2,10,1,0.36,1,0.18,0.511,1.311,0.36,0
2,10,2,0.31,2,0.15,0.511,1.311,0.3,1
2,11,0,0.81,0,0.516,1.727,1.311,1.032,0
2,11,1,0.55,1,0.258,1.727,1.311,0.516,0
2,11,2,0.42,2,0.15,1.727,1.311,0.3,0
2,12,0,1.25,0,0.607,1.861,1.311,1.214,0
2,12,1,0.84,1,0.304,1.861,1.311,0.607,0
2,12,2,0.3,2,0.152,1.861,1.311,0.304,1
2,12,3,0.7,3,0.138,1.861,1.311,0.276,0
2,13,0,0.72,0,0.65,1.498,1.311,1.3,0
2,13,1,0.33,1,0.325,1.498,1.311,0.65,1
2,13,2,0.53,2,0.367,1.498,1.311,0.735,0
2,13,3,0.42,3,0.184,1.498,1.311,0.367,0
2,14,0,0.4,0,0.568,0.515,1.311,1.136,1
2,14,1,3.83,1,1.0,0.515,1.311,3.734,0
2,14,2,2.61,2,0.933,0.515,1.311,1.867,0
2,14,3,0.36,3,0.467,0.515,1.311,0.933,1
2,14,4,5.47,4,1.0,0.515,1.311,3.068,0
2,14,5,2.12,5,0.767,0.515,1.311,1.534,1
2,15,0,1.36,0,0.676,1.081,1.311,1.352,0
2,15,1,0.58,1,0.338,1.081,1.311,0.676,0
2,15,2,0.71,2,0.169,1.081,1.311,0.338,0
2,15,3,0.4,3,0.15,1.081,1.311,0.3,0
2,16,0,0.9,0,0.594,1.558,1.311,1.188,1
2,16,1,1.6,1,0.646,1.558,1.311,1.291,0
2,16,2,0.49,2,0.323,1.558,1.311,0.646,1
2,16,3,0.54,3,0.351,1.558,1.311,0.702,0
2,16,4,0.52,4,0.175,1.558,1.311,0.351,0
2,16,5,0.47,5,0.15,1.558,1.311,0.3,1
2,16,6,0.34,6,0.163,1.558,1.311,0.326,1
2,17,0,0.54,0,0.354,0.649,1.311,0.709,1
2,17,1,0.33,1,0.925,0.649,1.311,1.85,1
2,17,2,8.08,2,1.0,0.649,1.311,4.826,1
2,18,0,0.63,0,0.407,1.934,1.311,0.814,1
2,18,1,0.77,1,0.356,1.934,1.311,0.713,1
2,18,2,0.31,2,0.312,1.934,1.311,0.624,1
2,18,3,0.37,3,0.273,1.934,1.311,0.546,1
2,18,4,0.91,4,0.239,1.934,1.311,0.478,0
2,18,5,0.34,5,0.15,1.934,1.311,0.3,0
2,18,6,0.54,6,0.15,1.934,1.311,0.3,0
2,19,0,0.75,0,0.541,0.748,1.311,1.083,0
2,19,1,0.55,1,0.271,0.748,1.311,0.541,0
2,19,2,0.5,2,0.15,0.748,1.311,0.3,1
2,19,3,0.54,3,0.34,0.748,1.311,0.679,0
2,19,4,0.36,4,0.17,0.748,1.311,0.34,0
2,20,0,0.82,0,0.611,1.864,1.311,1.222,0
2,20,1,0.57,1,0.306,1.864,1.311,0.611,1
2,20,2,1.66,2,0.278,1.864,1.311,0.555,0
2,20,3,0.6,3,0.15,1.864,1.311,0.3,0
2,20,4,0.38,4,0.15,1.864,1.311,0.3,0
2,21,0,0.82,0,0.553,1.162,1.311,1.106,0
2,21,1,1.08,1,0.276,1.162,1.311,0.553,0
2,21,2,0.6,2,0.15,1.162,1.311,0.3,0
2,21,3,0.96,3,0.15,1.162,1.311,0.3,0
2,21,4,0.42,4,0.15,1.162,1.311,0.3,0
2,21,5,0.77,5,0.15,1.162,1.311,0.3,0
2,21,6,0.85,6,0.15,1.162,1.311,0.3,1
2,21,7,0.5,7,0.219,1.162,1.311,0.437,0
2,22,0,1.26,0,0.4,0.702,1.311,0.799,0
2,22,1,0.67,1,0.2,0.702,1.311,0.4,0
2,22,2,0.35,2,0.15,0.702,1.311,0.3,0
2,22,3,0.32,3,0.15,0.702,1.311,0.3,1
2,22,4,0.3,4,0.362,0.702,1.311,0.724,0
2,22,5,0.74,5,0.181,0.702,1.311,0.362,0
2,22,6,0.32,6,0.15,0.702,1.311,0.3,0
2,22,7,0.57,7,0.15,0.702,1.311,0.3,1
2,23,0,1.51,0,0.525,0.959,1.311,1.049,0
2,23,1,0.33,1,0.262,0.959,1.311,0.525,1
2,23,2,0.35,2,0.463,0.959,1.311,0.926,1
2,23,3,2.11,3,0.817,0.959,1.311,1.635,1
2,23,4,1.34,4,1.0,0.959,1.311,2.886,1
2,23,5,1.24,5,1.0,0.959,1.311,5.094,0
2,24,0,1.16,0,0.703,1.108,1.311,1.406,0
2,24,1,0.69,1,0.352,1.108,1.311,0.703,0
2,24,2,0.35,2,0.176,1.108,1.311,0.352,0
2,24,3,0.72,3,0.15,1.108,1.311,0.3,0
2,24,4,0.51,4,0.15,1.108,1.311,0.3,0
2,25,0,1.14,0,0.367,1.195,1.311,0.735,1
2,25,1,1.39,1,0.521,1.195,1.311,1.041,1
2,25,2,1.01,2,0.738,1.195,1.311,1.476,0
2,25,3,0.33,3,0.369,1.195,1.311,0.738,0
2,25,4,0.4,4,0.184,1.195,1.311,0.369,1
2,26,0,1.04,0,0.603,0.914,1.311,1.207,0
2,26,1,0.48,1,0.302,0.914,1.311,0.603,0
2,26,2,0.48,2,0.151,0.914,1.311,0.302,0
2,26,3,0.9,3,0.15,0.914,1.311,0.3,0
2,26,4,0.54,4,0.15,0.914,1.311,0.3,0
2,26,5,0.31,5,0.15,0.914,1.311,0.3,0
2,26,6,0.54,6,0.15,0.914,1.311,0.3,1
2,27,0,3.56,0,0.688,0.881,1.311,1.376,0
2,27,1,1.03,1,0.344,0.881,1.311,0.688,0
2,27,2,0.31,2,0.172,0.881,1.311,0.344,0
2,27,3,0.42,3,0.15,0.881,1.311,0.3,0
2,27,4,0.35,4,0.15,0.881,1.311,0.3,1
2,28,0,0.64,0,0.458,1.651,1.311,0.917,0
2,28,1,0.45,1,0.229,1.651,1.311,0.458,0
2,28,2,0.63,2,0.15,1.651,1.311,0.3,0
2,28,3,0.31,3,0.15,1.651,1.311,0.3,1
2,28,4,0.59,4,0.154,1.651,1.311,0.308,0
2,29,0,0.48,0,0.591,0.578,1.311,1.182,1
2,29,1,0.45,1,1.0,0.578,1.311,3.462,1
2,29,2,5.45,2,1.0,0.578,1.311,10.136,1
2,29,3,10.2,3,1.0,0.578,1.311,29.677,1
2,29,4,1.49,4,1.0,0.578,1.311,86.897,1
2,29,5,92.56,5,1.0,0.578,1.311,254.44,1
2,30,0,1.05,0,0.255,1.393,1.311,0.51,0
2,30,1,0.43,1,0.15,1.393,1.311,0.3,0
2,30,2,0.35,2,0.15,1.393,1.311,0.3,0
2,31,0,0.31,0,0.341,1.052,1.311,0.682,1
2,31,1,1.44,1,0.549,1.052,1.311,1.098,0
2,31,2,0.3,2,0.274,1.052,1.311,0.549,1
2,31,3,0.94,3,0.442,1.052,1.311,0.884,0
2,31,4,0.46,4,0.221,1.052,1.311,0.442,1
2,31,5,0.33,5,0.356,1.052,1.311,0.712,1
2,31,6,1.4,6,0.573,1.052,1.311,1.146,0
2,32,0,0.58,0,0.729,0.587,1.311,1.458,1
2,33,0,0.53,0,0.638,1.342,1.311,1.277,1
2,34,0,0.6,0,0.561,0.711,1.311,1.122,1
2,34,1,2.23,1,1.0,0.711,1.311,2.672,0
2,35,0,0.67,0,0.419,1.921,1.311,0.837,1
2,35,1,0.38,1,0.369,1.921,1.311,0.738,1
2,35,2,0.75,2,0.325,1.921,1.311,0.651,0
2,35,3,0.47,3,0.163,1.921,1.311,0.325,0
2,35,4,0.45,4,0.15,1.921,1.311,0.3,0
2,35,5,0.65,5,0.15,1.921,1.311,0.3,0
2,36,0,0.84,0,0.466,1.32,1.311,0.933,0
2,36,1,0.67,1,0.233,1.32,1.311,0.466,1
2,36,2,2.52,2,0.299,1.32,1.311,0.598,0
2,36,3,0.32,3,0.15,1.32,1.311,0.3,0
2,36,4,0.44,4,0.15,1.32,1.311,0.3,0
2,36,5,0.35,5,0.15,1.32,1.311,0.3,0
2,37,0,0.76,0,0.338,1.879,1.311,0.676,0
2,37,1,0.34,1,0.169,1.879,1.311,0.338,0
2,37,2,0.57,2,0.15,1.879,1.311,0.3,0
2,37,3,0.34,3,0.15,1.879,1.311,0.3,0
2,37,4,0.61,4,0.15,1.879,1.311,0.3,1
2,37,5,0.38,5,0.135,1.879,1.311,0.27,0
2,38,0,1.61,0,0.567,0.843,1.311,1.134,0
2,38,1,0.42,1,0.284,0.843,1.311,0.567,1
2,38,2,0.71,2,0.57,0.843,1.311,1.139,1
2,38,3,1.92,3,1.0,0.843,1.311,2.288,1
2,38,4,0.41,4,1.0,0.843,1.311,4.596,1
2,38,5,6.59,5,1.0,0.843,1.311,9.232,0
2,38,6,1.88,6,1.0,0.843,1.311,4.616,0
2,38,7,4.06,7,1.0,0.843,1.311,2.308,0
2,39,0,0.39,0,0.264,1.962,1.311,0.528,1
2,39,1,1.26,1,0.228,1.962,1.311,0.455,0
2,39,2,0.42,2,0.15,1.962,1.311,0.3,0
2,40,0,1.7,0,0.427,0.924,1.311,0.853,0
2,40,1,0.45,1,0.213,0.924,1.311,0.427,0
2,40,2,0.47,2,0.15,0.924,1.311,0.3,1
2,40,3,0.41,3,0.275,0.924,1.311,0.55,1
2,40,4,1.01,4,0.504,0.924,1.311,1.008,0
2,40,5,0.42,5,0.252,0.924,1.311,0.504,1
2,40,6,1.43,6,0.462,0.924,1.311,0.924,1
2,41,0,1.25,0,0.637,1.59,1.311,1.274,0
2,41,1,0.32,1,0.318,1.59,1.311,0.637,1
2,41,2,0.99,2,0.339,1.59,1.311,0.678,0
2,41,3,0.36,3,0.17,1.59,1.311,0.339,1
2,41,4,0.39,4,0.181,1.59,1.311,0.361,0
2,41,5,0.7,5,0.15,1.59,1.311,0.3,0
2,41,6,0.38,6,0.15,1.59,1.311,0.3,0
2,41,7,0.34,7,0.15,1.59,1.311,0.3,0
2,42,0,0.53,0,0.653,1.853,1.311,1.307,1
2,42,1,0.7,1,0.597,1.853,1.311,1.194,1
2,42,2,1.37,2,0.546,1.853,1.311,1.091,0
2,42,3,0.55,3,0.273,1.853,1.311,0.546,1
2,42,4,1.34,4,0.249,1.853,1.311,0.499,0
2,42,5,0.62,5,0.15,1.853,1.311,0.3,0
2,42,6,0.34,6,0.15,1.853,1.311,0.3,1
2,43,0,1.36,0,0.299,0.77,1.311,0.598,0
2,43,1,0.57,1,0.15,0.77,1.311,0.3,0
2,43,2,0.35,2,0.15,0.77,1.311,0.3,1
2,43,3,0.49,3,0.33,0.77,1.311,0.659,0
2,43,4,0.98,4,0.165,0.77,1.311,0.33,0
2,43,5,0.4,5,0.15,0.77,1.311,0.3,0
2,44,0,0.35,0,0.263,1.077,1.311,0.525,0
2,44,1,0.5,1,0.15,1.077,1.311,0.3,0
2,44,2,0.46,2,0.15,1.077,1.311,0.3,0
2,44,3,0.42,3,0.15,1.077,1.311,0.3,1
2,45,0,0.73,0,0.607,1.942,1.311,1.214,1
2,45,1,1.79,1,0.529,1.942,1.311,1.059,0
2,45,2,1.06,2,0.265,1.942,1.311,0.529,0
2,46,0,1.74,0,0.375,1.695,1.311,0.75,0
2,46,1,0.35,1,0.188,1.695,1.311,0.375,1
2,46,2,0.43,2,0.187,1.695,1.311,0.375,0
2,46,3,0.42,3,0.15,1.695,1.311,0.3,0
2,46,4,0.5,4,0.15,1.695,1.311,0.3,1
2,46,5,0.39,5,0.15,1.695,1.311,0.3,0
2,46,6,0.32,6,0.15,1.695,1.311,0.3,0
2,46,7,0.62,7,0.15,1.695,1.311,0.3,0
2,47,0,1.55,0,0.64,0.674,1.311,1.281,0
2,47,1,0.55,1,0.32,0.674,1.311,0.64,0
2,47,2,0.32,2,0.16,0.674,1.311,0.32,0
2,47,3,0.33,3,0.15,0.674,1.311,0.3,0
2,47,4,0.58,4,0.15,0.674,1.311,0.3,0
2,47,5,0.41,5,0.15,0.674,1.311,0.3,1
2,47,6,0.42,6,0.377,0.674,1.311,0.753,1
2,47,7,1.72,7,0.946,0.674,1.311,1.892,0
2,48,0,1.35,0,0.288,1.405,1.311,0.577,0
2,48,1,0.43,1,0.15,1.405,1.311,0.3,1
2,48,2,0.5,2,0.181,1.405,1.311,0.361,0
2,48,3,0.47,3,0.15,1.405,1.311,0.3,0
2,48,4,0.53,4,0.15,1.405,1.311,0.3,0
2,49,0,0.35,0,0.337,0.503,1.311,0.674,1
2,49,1,4.9,1,1.0,0.503,1.311,2.269,0
2,49,2,1.0,2,0.567,0.503,1.311,1.135,0
2,50,0,0.61,0,0.454,1.52,1.311,0.908,0
2,51,0,0.48,0,0.613,0.831,1.311,1.226,1
2,51,1,6.9,1,1.0,0.831,1.311,2.498,0
2,51,2,2.45,2,0.625,0.831,1.311,1.249,0
2,51,3,0.43,3,0.312,0.831,1.311,0.625,1
2,51,4,1.09,4,0.637,0.831,1.311,1.273,0
2,51,5,0.75,5,0.318,0.831,1.311,0.637,1
2,52,0,2.64,0,0.689,0.799,1.311,1.377,1
2,52,1,1.2,1,1.0,0.799,1.311,2.92,1
2,52,2,1.35,2,1.0,0.799,1.311,6.188,1
2,52,3,8.59,3,1.0,0.799,1.311,13.116,0
2,52,4,2.52,4,1.0,0.799,1.311,6.558,1
2,52,5,3.54,5,1.0,0.799,1.311,13.899,1
2,52,6,6.33,6,1.0,0.799,1.311,29.46,0
2,52,7,3.85,7,1.0,0.799,1.311,14.73,1
2,53,0,0.57,0,0.417,1.7,1.311,0.834,0
2,53,1,0.62,1,0.208,1.7,1.311,0.417,0
2,53,2,0.36,2,0.15,1.7,1.311,0.3,0
2,53,3,0.42,3,0.15,1.7,1.311,0.3,0
2,54,0,1.73,0,0.662,0.596,1.311,1.325,0
2,54,1,0.4,1,0.331,0.596,1.311,0.662,0
2,54,2,0.31,2,0.166,0.596,1.311,0.331,1
2,54,3,0.52,3,0.47,0.596,1.311,0.941,1
2,54,4,1.66,4,1.0,0.596,1.311,2.673,0
2,54,5,2.97,5,0.668,0.596,1.311,1.337,0
2,55,0,0.64,0,0.653,1.169,1.311,1.306,1
2,56,0,1.28,0,0.518,1.273,1.311,1.036,0
2,56,1,0.86,1,0.259,1.273,1.311,0.518,0
2,56,2,0.4,2,0.15,1.273,1.311,0.3,0
2,56,3,0.79,3,0.15,1.273,1.311,0.3,0
2,56,4,0.67,4,0.15,1.273,1.311,0.3,0
2,57,0,1.12,0,0.422,1.827,1.311,0.845,0
2,57,1,0.58,1,0.211,1.827,1.311,0.422,1
2,57,2,0.62,2,0.196,1.827,1.311,0.392,0
2,57,3,0.33,3,0.15,1.827,1.311,0.3,0
2,57,4,0.34,4,0.15,1.827,1.311,0.3,1
2,57,5,0.3,5,0.139,1.827,1.311,0.278,1
2,57,6,0.35,6,0.129,1.827,1.311,0.258,0
2,57,7,0.5,7,0.15,1.827,1.311,0.3,0
2,58,0,0.72,0,0.558,1.94,1.311,1.116,0
2,58,1,1.1,1,0.279,1.94,1.311,0.558,0
2,58,2,0.35,2,0.15,1.94,1.311,0.3,1
2,58,3,0.45,3,0.131,1.94,1.311,0.262,0
2,58,4,0.55,4,0.15,1.94,1.311,0.3,0
2,59,0,1.07,0,0.47,1.9,1.311,0.939,0
2,59,1,0.38,1,0.235,1.9,1.311,0.47,0
2,59,2,0.41,2,0.15,1.9,1.311,0.3,0
2,59,3,0.51,3,0.15,1.9,1.311,0.3,0
2,59,4,0.36,4,0.15,1.9,1.311,0.3,0
2,59,5,0.69,5,0.15,1.9,1.311,0.3,0
2,59,6,0.39,6,0.15,1.9,1.311,0.3,1
2,59,7,0.66,7,0.134,1.9,1.311,0.267,0
3,0,0,0.6,0,0.652,1.082,0.8,1.304,1
3,0,1,0.36,1,0.928,1.082,0.8,1.856,0
3,0,2,1.52,2,0.464,1.082,0.8,0.928,0
3,1,0,1.38,0,0.475,1.973,0.8,0.95,0
3,1,1,0.44,1,0.238,1.973,0.8,0.475,1
3,1,2,0.32,2,0.186,1.973,0.8,0.371,0
3,1,3,0.52,3,0.15,1.973,0.8,0.3,0
3,1,4,0.3,4,0.15,1.973,0.8,0.3,0
3,2,0,0.4,0,0.652,0.508,0.8,1.304,1
3,2,1,2.71,1,1.0,0.508,0.8,3.955,1
3,2,2,3.92,2,1.0,0.508,0.8,11.99,0
3,2,3,6.26,3,1.0,0.508,0.8,5.995,0
3,2,4,1.19,4,1.0,0.508,0.8,2.997,1
3,3,0,0.78,0,0.379,0.738,0.8,0.758,0
3,3,1,0.57,1,0.19,0.738,0.8,0.379,1
3,3,2,0.66,2,0.396,0.738,0.8,0.791,1
3,3,3,0.74,3,0.825,0.738,0.8,1.651,1
3,3,4,0.88,4,1.0,0.738,0.8,3.445,1
3,3,5,1.35,5,1.0,0.738,0.8,7.188,1
3,3,6,12.81,6,1.0,0.738,0.8,14.998,0
3,4,0,0.71,0,0.386,1.694,0.8,0.772,0
3,4,1,0.67,1,0.193,1.694,0.8,0.386,0
3,4,2,0.43,2,0.15,1.694,0.8,0.3,0
3,4,3,0.52,3,0.15,1.694,0.8,0.3,0
3,4,4,1.16,4,0.15,1.694,0.8,0.3,0
3,4,5,0.61,5,0.15,1.694,0.8,0.3,0
3,5,0,1.43,0,0.382,1.196,0.8,0.764,0
3,5,1,0.52,1,0.191,1.196,0.8,0.382,0
3,5,2,0.78,2,0.15,1.196,0.8,0.3,0
3,5,3,0.38,3,0.15,1.196,0.8,0.3,1
3,5,4,0.53,4,0.193,1.196,0.8,0.386,1
3,6,0,3.15,0,0.749,0.642,0.8,1.499,1
3,6,1,1.88,1,1.0,0.642,0.8,3.593,1
3,6,2,2.49,2,1.0,0.642,0.8,8.615,0
3,7,0,0.54,0,0.453,1.774,0.8,0.906,0
3,7,1,0.38,1,0.227,1.774,0.8,0.453,1
3,7,2,0.8,2,0.197,1.774,0.8,0.393,0
3,7,3,0.47,3,0.15,1.774,0.8,0.3,0
3,7,4,0.48,4,0.15,1.774,0.8,0.3,0
3,7,5,0.6,5,0.15,1.774,0.8,0.3,0
3,8,0,0.67,0,0.548,0.843,0.8,1.097,1
3,8,1,1.65,1,1.0,0.843,0.8,2.003,0
3,8,2,0.78,2,0.501,0.843,0.8,1.001,0
3,8,3,0.52,3,0.25,0.843,0.8,0.501,0
3,8,4,0.68,4,0.15,0.843,0.8,0.3,0
3,8,5,0.72,5,0.15,0.843,0.8,0.3,0
3,8,6,1.07,6,0.15,0.843,0.8,0.3,0
3,8,7,0.47,7,0.15,0.843,0.8,0.3,0
3,9,0,0.72,0,0.271,0.806,0.8,0.542,0
3,9,1,0.34,1,0.15,0.806,0.8,0.3,0
3,10,0,1.34,0,0.73,1.704,0.8,1.461,0
3,10,1,1.39,1,0.365,1.704,0.8,0.73,0
3,10,2,0.32,2,0.183,1.704,0.8,0.365,0
3,11,0,0.32,0,0.547,0.642,0.8,1.094,1
3,11,1,4.21,1,1.0,0.642,0.8,2.623,0
3,11,2,1.29,2,0.656,0.642,0.8,1.311,0
3,11,3,0.4,3,0.328,0.642,0.8,0.656,0
3,12,0,0.5,0,0.651,0.93,0.8,1.303,1
3,12,1,1.76,1,1.0,0.93,0.8,2.158,0
3,12,2,1.43,2,0.539,0.93,0.8,1.079,0
3,13,0,2.58,0,0.585,1.094,0.8,1.169,0
3,13,1,0.5,1,0.292,1.094,0.8,0.585,1
3,14,0,0.65,0,0.334,0.651,0.8,0.667,0
3,14,1,0.34,1,0.167,0.651,0.8,0.334,0
3,14,2,0.35,2,0.15,0.651,0.8,0.3,1
3,14,3,1.17,3,0.355,0.651,0.8,0.709,0
3,14,4,1.22,4,0.177,0.651,0.8,0.355,0
